{ Id = 1, UserId = 29, FirstName = rew, LastName = wer, ActionType = LoginFailed, DateTime = 02/09/2022 16:35:34 }
{ Id = 868, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:50:16 }

{ Id = 869, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:50:34 }

{ Id = 870, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:50:38 }

{ Id = 871, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:50:55 }

{ Id = 872, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:51:20 }

{ Id = 873, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:52:03 }

{ Id = 874, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:52:08 }

{ Id = 875, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:54:12 }

{ Id = 876, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:54:23 }

{ Id = 877, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:54:48 }

{ Id = 878, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:54:53 }

{ Id = 879, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:55:08 }

{ Id = 880, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:55:16 }

{ Id = 881, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:55:28 }

{ Id = 882, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 17/09/2022 23:56:23 }

{ Id = 883, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:56:23 }

{ Id = 884, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:56:52 }

{ Id = 885, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:57:12 }

{ Id = 886, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:57:30 }

{ Id = 887, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:57:44 }

{ Id = 888, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:57:48 }

{ Id = 889, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:58:05 }

{ Id = 890, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:58:15 }

{ Id = 891, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:58:31 }

{ Id = 892, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:58:36 }

{ Id = 893, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:58:54 }

{ Id = 894, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:59:11 }

{ Id = 895, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 17/09/2022 23:59:33 }

{ Id = 896, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 17/09/2022 23:59:44 }

{ Id = 897, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:00:08 }

{ Id = 898, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:00:11 }

{ Id = 899, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:02:17 }

{ Id = 900, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:02:19 }

{ Id = 901, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:04:30 }

{ Id = 902, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:04:58 }

{ Id = 903, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:07:40 }

{ Id = 904, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:07:51 }

{ Id = 905, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:08:46 }

{ Id = 906, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:08:50 }

{ Id = 907, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:09:43 }

{ Id = 908, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:09:56 }

{ Id = 909, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:10:34 }

{ Id = 910, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:10:48 }

{ Id = 911, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:11:54 }

{ Id = 912, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:11:57 }

{ Id = 913, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:12:13 }

{ Id = 914, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:12:23 }

{ Id = 915, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:12:57 }

{ Id = 916, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:12:59 }

{ Id = 917, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:14:06 }

{ Id = 918, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:14:30 }

{ Id = 919, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:15:07 }

{ Id = 920, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:15:26 }

{ Id = 921, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:15:32 }

{ Id = 922, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:15:38 }

{ Id = 923, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:17:20 }

{ Id = 924, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:17:22 }

{ Id = 925, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:19:04 }

{ Id = 926, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:19:09 }

{ Id = 927, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:19:55 }

{ Id = 928, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:20:00 }

{ Id = 929, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:25:48 }

{ Id = 930, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:26:01 }

{ Id = 931, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:27:09 }

{ Id = 932, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:27:26 }

{ Id = 933, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:28:49 }

{ Id = 934, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:28:59 }

{ Id = 935, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:32:00 }

{ Id = 936, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:37:16 }

{ Id = 937, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:37:21 }

{ Id = 938, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:37:38 }

{ Id = 939, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:37:55 }

{ Id = 940, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:38:03 }

{ Id = 941, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:38:16 }

{ Id = 942, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:38:20 }

{ Id = 943, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:38:54 }

{ Id = 944, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:38:58 }

{ Id = 945, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:40:51 }

{ Id = 946, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:41:03 }

{ Id = 947, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:41:18 }

{ Id = 948, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:41:29 }

{ Id = 949, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:41:45 }

{ Id = 950, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:42:19 }

{ Id = 951, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:42:47 }

{ Id = 952, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:42:54 }

{ Id = 953, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:43:04 }

{ Id = 954, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 00:43:48 }

{ Id = 955, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:43:48 }

{ Id = 956, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:44:01 }

{ Id = 957, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:50:18 }

{ Id = 958, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:50:42 }

{ Id = 959, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:51:19 }

{ Id = 960, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:51:38 }

{ Id = 961, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:52:24 }

{ Id = 962, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:52:28 }

{ Id = 963, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:52:50 }

{ Id = 964, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:52:55 }

{ Id = 965, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:53:08 }

{ Id = 966, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:53:16 }

{ Id = 967, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:53:27 }

{ Id = 968, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:53:31 }

{ Id = 969, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:53:39 }

{ Id = 970, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:53:42 }

{ Id = 971, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:54:06 }

{ Id = 972, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:54:15 }

{ Id = 973, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 00:54:35 }

{ Id = 974, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 00:56:49 }

{ Id = 975, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:13:01 }

{ Id = 976, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:13:09 }

{ Id = 977, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:13:23 }

{ Id = 978, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:13:36 }

{ Id = 979, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:14:01 }

{ Id = 980, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:14:12 }

{ Id = 981, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:14:15 }

{ Id = 982, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:14:31 }

{ Id = 983, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:15:08 }

{ Id = 984, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:15:14 }

{ Id = 985, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:15:35 }

{ Id = 986, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:15:52 }

{ Id = 987, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:16:32 }

{ Id = 988, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:16:38 }

{ Id = 989, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:16:56 }

{ Id = 990, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:17:19 }

{ Id = 991, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:19:03 }

{ Id = 992, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:19:15 }

{ Id = 993, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:34:37 }

{ Id = 994, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:35:08 }

{ Id = 995, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:42:52 }

{ Id = 996, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 01:44:48 }

{ Id = 997, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:44:48 }

{ Id = 998, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:45:06 }

{ Id = 999, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:45:34 }

{ Id = 1000, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:45:47 }

{ Id = 1001, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:47:35 }

{ Id = 1002, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:47:49 }

{ Id = 1003, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:47:58 }

{ Id = 1004, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 01:56:37 }

{ Id = 1005, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:56:37 }

{ Id = 1006, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 01:57:41 }

{ Id = 1007, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:57:41 }

{ Id = 1008, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 01:57:55 }

{ Id = 1009, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:57:55 }

{ Id = 1010, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 01:59:12 }

{ Id = 1011, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 01:59:12 }

{ Id = 1012, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 01:59:44 }

{ Id = 1013, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:00:49 }

{ Id = 1014, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 02:01:08 }

{ Id = 1015, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:05:42 }

{ Id = 1016, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 02:15:19 }

{ Id = 1017, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:15:23 }

{ Id = 1018, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 02:15:40 }

{ Id = 1019, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:15:40 }

{ Id = 1020, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 02:16:22 }

{ Id = 1021, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:16:22 }

{ Id = 1022, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 02:16:36 }

{ Id = 1023, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:16:36 }

{ Id = 1024, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 18/09/2022 02:17:45 }

{ Id = 1025, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:17:45 }

{ Id = 1026, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 02:17:50 }

{ Id = 1027, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:18:07 }

{ Id = 1028, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 02:18:44 }

{ Id = 1029, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:21:22 }

{ Id = 1030, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 02:21:26 }

{ Id = 1031, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 18/09/2022 02:49:07 }

{ Id = 1032, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 18/09/2022 02:53:14 }

{ Id = 1033, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 22:12:48 }

{ Id = 1034, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 19/09/2022 22:19:27 }

{ Id = 1035, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 22:19:27 }

{ Id = 1036, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 19/09/2022 22:24:49 }

{ Id = 1037, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 23:21:51 }

{ Id = 1038, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 19/09/2022 23:22:00 }

{ Id = 1039, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 23:23:51 }

{ Id = 1040, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 19/09/2022 23:24:05 }

{ Id = 1041, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 23:24:27 }

{ Id = 1042, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 19/09/2022 23:24:30 }

{ Id = 1043, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 23:25:16 }

{ Id = 1044, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 19/09/2022 23:28:02 }

{ Id = 1045, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 23:28:03 }

{ Id = 1046, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 19/09/2022 23:42:37 }

{ Id = 1047, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 23:42:37 }

{ Id = 1048, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 19/09/2022 23:42:39 }

{ Id = 1049, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 23:54:02 }

{ Id = 1050, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 19/09/2022 23:54:09 }

{ Id = 1051, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 19/09/2022 23:57:42 }

{ Id = 1052, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:01:27 }

{ Id = 1053, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:01:47 }

{ Id = 1054, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:01:56 }

{ Id = 1055, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:02:42 }

{ Id = 1056, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:02:54 }

{ Id = 1057, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:08:48 }

{ Id = 1058, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:09:02 }

{ Id = 1059, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:09:13 }

{ Id = 1060, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:09:26 }

{ Id = 1061, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:09:44 }

{ Id = 1062, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:09:49 }

{ Id = 1063, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:10:08 }

{ Id = 1064, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:10:16 }

{ Id = 1065, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:10:39 }

{ Id = 1066, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:10:48 }

{ Id = 1067, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:12:01 }

{ Id = 1068, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:12:13 }

{ Id = 1069, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:12:30 }

{ Id = 1070, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:12:44 }

{ Id = 1071, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:28:51 }

{ Id = 1072, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:29:26 }

{ Id = 1073, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:30:00 }

{ Id = 1074, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:31:58 }

{ Id = 1075, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:31:59 }

{ Id = 1076, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:32:11 }

{ Id = 1077, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:32:11 }

{ Id = 1078, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:33:06 }

{ Id = 1079, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:33:07 }

{ Id = 1080, UserId = 42, FirstName = Joee, LastName = Montana, ActionType = Exit, DateTime = 20/09/2022 00:33:17 }

{ Id = 1081, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:33:41 }

{ Id = 1082, UserId = 41, FirstName = NO_USER, LastName = NO_USER, ActionType = Crush, DateTime = 20/09/2022 00:34:25 }

{ Id = 1083, UserId = 46, FirstName = Moe, LastName = Doe, ActionType = StartUp, DateTime = 20/09/2022 00:34:25 }

